0.55,0.4,0.55,0.4,0.0,0.55,
0.35,0.3,0.4,0.25,0.0,0.55,
0.15,0.0,0.2,0.0,0.0,0.55,
0.2,0.15,0.25,0.1,0.0,0.5,
0.1,0.15,0.15,0.1,0.0,0.6,
